Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label,dataset_family
23.6,6,105.6,39.726838582818864,0.0,0.1,0.0,0.4,0.7,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,1134.0,60.0,230.0,113.4,55.86531422388433,113.4,0.0256108045578002,10.0,3120.9333333333334,BENIGN,
29.6,6,132.7,171.8153180646985,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,5924.0,66.0,1514.0,592.4,666.4745056389379,592.4,0.005831503868103,10.0,444188.26666666666,BENIGN,
22.4,6,74.1,51.80218778599368,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1195.0,66.0,203.0,119.5,53.18155486423632,119.5,0.0219995975494384,10.0,2828.277777777778,BENIGN,
32.0,6,97.0,294.98712953455333,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8017.0,66.0,1514.0,801.7,751.4676085279169,801.7,0.0033902883529663,10.0,564703.5666666667,BENIGN,
28.8,6,208.8,1475.6206023079087,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,654.0,60.0,66.0,65.4,1.8973665961010275,65.4,0.0039819002151489,10.0,3.6,BENIGN,
23.6,6,100.3,145.5900586622236,0.0,0.0,0.1,0.2,0.6,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,18128.0,60.0,13098.0,1812.8,4027.962837740962,1812.8,0.0077301025390625,10.0,16224484.622222224,BENIGN,
32.0,6,123.0,4189.276867758689,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,0.0002571105957031,10.0,0.0,BENIGN,
32.0,6,60.8,81.08068818867196,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,860.0,66.0,176.0,86.0,42.42640687119285,86.0,0.0125477075576782,10.0,1800.0,BENIGN,
32.0,6,181.6,3769.1445003594536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5004.0,66.0,1514.0,500.4,699.4504509494102,500.4,0.0005402088165283,10.0,489230.93333333335,BENIGN,
32.0,6,164.8,525.905158361963,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3725.0,66.0,1514.0,372.5,602.6171163258548,372.5,0.0019566059112548,10.0,363147.3888888889,BENIGN,
32.0,6,130.7,426.6753473988322,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7900.0,66.0,1514.0,790.0,763.1630086539689,790.0,0.0024170875549316,10.0,582417.7777777778,BENIGN,
28.8,6,158.0,64.09388753056234,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,876.0,60.0,198.0,87.6,48.18298454848973,87.6,0.0194705963134765,10.0,2321.6,BENIGN,
32.0,6,96.9,392.3577174929841,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12244.0,66.0,2962.0,1224.4,915.7956103847628,1224.4,0.0025488853454589,10.0,838681.6000000001,BENIGN,
32.0,6,64.0,2523.952340835239,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19484.0,1514.0,2962.0,1948.4,699.4504509494102,1948.4,0.0006218910217285,10.0,489230.9333333333,BENIGN,
32.0,6,64.0,4273.361181864493,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28262.0,156.0,5858.0,2826.2,1848.5118218598325,2826.2,0.0002753019332885,10.0,3416995.955555556,BENIGN,
46.0,6,93.5,13264.71853257432,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13364.0,94.0,4254.0,1336.4,1523.6018144150685,1336.4,8.449554443359374e-05,10.0,2321362.4888888886,BENIGN,
19.2,6,76.3,46.980579631575296,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,5509.0,60.0,2962.0,550.9,954.7090830893636,550.9,0.0224107027053833,10.0,911469.4333333332,BENIGN,
22.8,6,111.6,27.998032135993554,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1106.0,60.0,230.0,110.6,57.517533558617295,110.6,0.0367654085159301,10.0,3308.266666666667,BENIGN,
32.0,6,64.0,836.1850079744817,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16588.0,1514.0,2962.0,1658.8,457.8978051923813,1658.8,0.0024470090866088,10.0,209670.4,BENIGN,
17.6,17,148.5,30.04870919557111,0.1,0.0,0.0,0.1,0.4,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1455.0,60.0,427.0,145.5,113.4286363999654,145.5,0.0342329978942871,10.0,12866.055555555557,BENIGN,
28.4,6,218.7,220.03714234752223,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,865.0,66.0,214.0,86.5,48.24762515744514,86.5,0.005143404006958,10.0,2327.833333333333,BENIGN,
13.2,6,49.2,325.1499271295234,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.2,0.0,0.8,0.8,1612.0,60.0,390.0,161.2,137.67659366952847,161.2,0.0030756950378417,10.0,18954.844444444447,BENIGN,
29.6,6,163.4,275.56396510038894,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,774.0,66.0,156.0,77.4,28.62865697164294,77.4,0.0040799140930175,10.0,819.5999999999999,BENIGN,
20.8,6,69.1,44.05133698825803,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.1,0.2,0.0,0.0,0.8,0.8,1371.0,60.0,344.0,137.1,93.16705426275963,137.1,0.0288800001144409,10.0,8680.100000000002,BENIGN,
32.0,6,63.6,663.2673909261982,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13692.0,66.0,1514.0,1369.2,457.8978051923813,1369.2,0.0015825033187866,10.0,209670.4,BENIGN,
29.6,6,82.1,103.62370078292729,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,18889.0,66.0,7306.0,1888.9,2475.382863765164,1888.9,0.0096951007843017,10.0,6127520.322222223,BENIGN,
27.2,6,185.2,104.52494934869776,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1225.0,66.0,349.0,122.5,96.57840798485388,122.5,0.0095777034759521,10.0,9327.388888888889,BENIGN,
20.0,6,62.4,42.20997588751263,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.3,0.0,0.0,0.7,0.7,1076.0,60.0,230.0,107.6,61.46218349521924,107.6,0.0295247793197631,10.0,3777.6,BENIGN,
4.8,17,87.6,50.4706643980179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.1,0.3,0.0,0.9,0.9,1303.0,60.0,344.0,130.3,87.85979993401104,130.3,0.0206333875656127,10.0,7719.344444444445,BENIGN,
24.8,6,185.3,123.1709673535432,0.0,0.0,0.0,0.1,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.1,0.0,0.0,0.0,1.0,1.0,1110.0,66.0,344.0,111.0,88.30376863733255,111.0,0.0081188917160034,10.0,7797.555555555556,BENIGN,
32.0,6,87.6,7634.335638878777,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10432.0,66.0,2858.0,1043.2,1324.361884078517,1043.2,0.0001456975936889,10.0,1753934.3999999997,BENIGN,
8.0,17,62.0,1740.3028919961828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7336.0,75.0,1392.0,733.6,694.0146011912622,733.6,0.0005747079849243,10.0,481656.2666666667,BENIGN,
14.4,17,70.0,166.78612045586493,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.9,0.9,3527.0,60.0,1514.0,352.7,598.1140823919426,352.7,0.0060031175613403,10.0,357740.4555555555,BENIGN,
32.0,6,64.0,633.5136768015467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140.0,66.0,2962.0,1514.0,682.5937461054139,1514.0,0.0015786886215209,10.0,465934.2222222223,BENIGN,
28.8,6,158.4,337.1437298544294,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,3640.0,60.0,1514.0,364.0,606.7677571452781,364.0,0.0030054092407226,10.0,368167.1111111111,BENIGN,
32.0,6,197.6,573.0001775980546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3556.0,66.0,1514.0,355.6,610.5304069231753,355.6,0.0017546892166137,10.0,372747.377777778,BENIGN,
32.0,6,197.6,376.3496549929563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3516.0,66.0,1494.0,351.6,602.0976664960593,351.6,0.0045257091522216,10.0,362521.5999999999,BENIGN,
10.4,17,63.6,125.82245141007526,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,606.0,60.0,66.0,60.6,1.897366596101028,60.6,0.0081812143325805,10.0,3.6000000000000005,BENIGN,
32.0,6,114.1,1301.9319592748946,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12244.0,66.0,2962.0,1224.4,915.7956103847628,1224.4,0.000779390335083,10.0,838681.6000000001,BENIGN,
29.6,6,79.8,89.34144746511484,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,5098.0,66.0,3692.0,509.8,1123.5701827458556,509.8,0.0111931085586547,10.0,1262409.9555555554,BENIGN,
32.0,6,231.0,2493.048026628626,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,0.0004012107849121,10.0,0.0,BENIGN,
32.0,6,214.1,891.5893969347193,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,756.0,66.0,162.0,75.6,30.35786553761644,75.6,0.0011216878890991,10.0,921.6,BENIGN,
24.8,6,114.1,199.56435888529924,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,642.0,60.0,66.0,64.2,2.898275349237888,64.2,0.0059959173202514,10.0,8.400000000000002,BENIGN,
32.0,6,114.4,2494.38239666964,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10796.0,66.0,1514.0,1079.6,699.4504509494102,1079.6,0.0005220890045166,10.0,489230.93333333335,BENIGN,
32.0,6,64.0,1946.6740926390048,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20932.0,1514.0,4410.0,2093.2,1012.4501414335864,2093.2,0.0005329132080078,10.0,1025055.288888889,BENIGN,
19.2,6,160.2,208.5940072112396,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,702.0,60.0,132.0,70.2,21.918029108475974,70.2,0.0082736015319824,10.0,480.40000000000015,BENIGN,
24.8,6,148.6,172.5000411272147,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1376.0,66.0,345.0,137.6,119.25714513884132,137.6,0.0086236953735351,10.0,14222.266666666666,BENIGN,
18.4,6,79.8,61.64658227252752,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.1,0.1,0.0,0.9,0.9,991.0,60.0,230.0,99.1,55.14919159274534,99.1,0.0173696041107177,10.0,3041.4333333333334,BENIGN,
13.6,17,50.8,52.73532407116364,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.2,0.0,0.0,0.8,0.8,2376.0,60.0,414.0,237.6,151.00860902610816,237.6,0.0191348075866699,10.0,22803.6,BENIGN,
29.6,6,181.6,873.831538157045,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,3550.0,60.0,1514.0,355.0,610.8494995586974,355.0,0.001324987411499,10.0,373137.1111111111,BENIGN,
25.2,6,57.1,127.61133997407798,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1613.0,60.0,841.0,161.3,240.70408296403195,161.3,0.0078363895416259,10.0,57938.45555555557,BENIGN,
29.6,6,217.5,485.1766937732073,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2256.0,66.0,1514.0,225.6,455.08074985532943,225.6,0.0031714916229248,10.0,207098.4888888889,BENIGN,
28.8,6,72.8,33.10972861305237,0.1,0.0,0.0,0.3,0.9,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,924.0,60.0,156.0,92.4,43.92721252253551,92.4,0.0343703031539917,10.0,1929.6,BENIGN,
32.0,6,231.0,4789.111669330898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,0.0005785942077636,10.0,0.0,BENIGN,
20.8,6,86.7,69.8104734751079,0.1,0.2,0.0,0.0,0.4,0.0,0.0,4.0,2.0,1.0,0.0,0.3,0.2,0.3,0.0,0.0,0.0,0.0,0.5,0.4,0.1,0.0,0.1,0.0,1.0,1.0,1089.0,66.0,344.0,108.9,85.19839591604214,108.9,0.0160163879394531,10.0,7258.766666666667,BENIGN,
32.0,6,221.1,913.155098841766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,0.0034054040908813,10.0,0.0,BENIGN,
32.0,6,64.0,2346.857654431513,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16588.0,1514.0,2962.0,1658.8,457.8978051923814,1658.8,0.0004366159439086,10.0,209670.40000000005,BENIGN,
24.0,6,143.4,150.10965728519483,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,5561.0,60.0,2962.0,556.1,1000.3473230166944,556.1,0.006708288192749,10.0,1000694.766666667,BENIGN,
28.4,6,222.1,105.86811112064656,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,838.0,60.0,262.0,83.8,62.67694951096453,83.8,0.0094972133636474,10.0,3928.399999999997,BENIGN,
22.4,6,64.0,288.13563513708465,0.0,0.0,0.0,0.0,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,10772.0,60.0,2962.0,1077.2,980.092149862564,1077.2,0.0034812927246093,10.0,960580.6222222224,BENIGN,
41.6,6,81.7,19047.702089009992,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12080.0,78.0,2858.0,1208.0,1094.9536773560585,1208.0,6.339550018310546e-05,10.0,1198923.5555555555,BENIGN,
29.6,6,198.4,140.62340536100447,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1090.0,66.0,390.0,109.0,104.20172743289817,109.0,0.0071112871170043,10.0,10858.0,BENIGN,
32.0,6,198.4,2140.82482645978,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,856.0,66.0,262.0,85.6,61.98064213930024,85.6,0.0004672050476074,10.0,3841.6,BENIGN,
36.8,6,64.0,484.9410921367541,0.0,0.0,0.1,0.3,0.9,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2193.0,60.0,790.0,219.3,300.9355966537248,219.3,0.0020624160766601,10.0,90562.23333333334,BENIGN,
28.8,6,140.6,79.9105310788283,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,6541.0,60.0,2962.0,654.1,1151.9929060352565,654.1,0.0125980138778686,10.0,1327087.6555555551,BENIGN,
26.0,6,77.8,54.008550090136495,0.0,0.0,0.1,0.4,0.7,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,5687.0,60.0,2962.0,568.7,921.2487961698756,568.7,0.0221045017242431,10.0,848699.3444444448,BENIGN,
32.0,6,231.0,3663.147598253275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,0.0002729892730712,10.0,0.0,BENIGN,
28.0,6,57.2,39.849544195679954,0.0,0.1,0.0,0.2,0.7,0.0,0.0,7.0,1.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,856.0,62.0,172.0,85.6,41.62050776560357,85.6,0.0259021997451782,10.0,1732.2666666666669,BENIGN,
22.4,6,64.0,407.8475301439129,0.0,0.0,0.0,0.1,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,7966.0,60.0,1514.0,796.6,756.7474553053423,796.6,0.0028048992156982,10.0,572666.7111111111,BENIGN,
32.0,6,131.6,490.607776166191,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9394.0,66.0,2962.0,939.4,1008.159621400412,939.4,0.0020921945571899,10.0,1016385.822222222,BENIGN,
32.0,6,214.3,3388.5151074486994,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,750.0,66.0,156.0,75.0,28.46049894151541,75.0,0.0002952098846435,10.0,810.0,BENIGN,
12.8,17,82.7,80.39439081799293,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,872.0,60.0,230.0,87.2,58.45568121805328,87.2,0.0127349853515625,10.0,3417.066666666667,BENIGN,
29.6,6,107.9,132.73870030571362,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1828.0,66.0,765.0,182.8,215.24136322845672,182.8,0.0139315128326416,10.0,46328.84444444445,BENIGN,
18.8,6,98.6,56.6046678596781,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,3261.0,60.0,2216.0,326.1,666.1178490994585,326.1,0.0176859855651855,10.0,443712.9888888889,BENIGN,
32.0,6,164.2,101.9836993522535,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2198.0,66.0,790.0,219.8,301.82916433712046,219.8,0.009837007522583,10.0,91100.84444444446,BENIGN,
18.4,6,66.9,137.81276696413315,0.0,0.0,0.0,0.5,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,1479.0,60.0,583.0,147.9,162.2477186965112,147.9,0.0103087186813354,10.0,26324.322222222225,BENIGN,
24.8,6,103.0,54.75642727805607,0.0,0.1,0.0,0.2,0.6,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,932.0,66.0,176.0,93.2,40.17959681231259,93.2,0.0183119058609008,10.0,1614.4,BENIGN,
