Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,label
20.0,6,64.0,22691.5386280026,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.41884994506836e-05,100,0.0,DoS/DDoS
24.0,6,49.8,878.0388955180138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.001140284538269,10,0.0,Reconnaissance
8.0,17,64.0,12540.899985050082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,8.038997650146485e-05,100,0.0,DoS/DDoS
8.0,17,88.5,5577.531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9765,837,1108,976.5,138.74777275489666,976.5,0.0001794815063476,10,19250.944444444445,Spoofing
20.0,6,64.0,25819.045860264698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.8731098175048825e-05,100,0.0,DoS/DDoS
29.6,6,77.5,4033.76033852664,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,23976,66,4410,2397.6,1811.2757443918424,2397.6,0.0002497911453247,10,3280719.8222222226,Spoofing
15.2,17,113.7,597.8027992360537,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,3690,66,635,369.0,280.83565775497004,369.0,0.0021338939666748,10,78868.66666666667,Spoofing
20.24,6,64.0,36805.054405054405,0.01,0.98,0.0,0.0,0.02,0.0,0.0,2,98,1,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6012,60,66,60.12,0.8442317648177389,60.12,2.747058868408203e-05,100,0.7127272727272739,DoS/DDoS
24.0,6,60.0,76.12429466714823,0.2,0.0,0.0,0.2,0.7,0.0,0.0,7,0,2,0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1249,60,441,124.9,126.84237812690556,124.9,0.0142457008361816,10,16088.988888888887,Reconnaissance
8.0,17,64.0,32091.078806426933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999997,60.14,3.1161308288574216e-05,100,1.9599999999999995,DoS/DDoS
20.0,6,64.0,37039.06746732604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.7008056640625e-05,100,0.0,DoS/DDoS
22.4,6,135.6,30.65709158818392,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,2574,54,1330,257.4,383.0675020294871,257.4,0.0336987972259521,10,146740.7111111111,Spoofing
28.0,6,115.1,81.45054578008393,0.0,0.1,0.0,0.5,0.9,0.0,0.0,9,1,0,0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1385,66,230,138.5,70.91975120593072,138.5,0.0147329807281494,10,5029.611111111111,Reconnaissance
8.24,17,63.85,4069.492660114295,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6006,60,66,60.06,0.5999999999999998,60.06,0.0002457404136657,100,0.3599999999999997,DoS/DDoS
25.2,6,193.6,1467.7715565509518,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,842,60,214,84.2,47.40792245090594,84.2,0.0007254123687744,10,2247.511111111112,Benign
4.04,17,63.14,2577.715500817385,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.48,0.0,0.01,0.0,0.0,0.99,0.99,90955,60,1514,909.55,584.8958877398177,909.55,0.0003879499435424,100,342103.19949494937,DoS/DDoS
20.0,6,64.0,10647.603574329813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.418964385986328e-05,100,0.0,DoS/DDoS
20.0,6,64.0,28669.2002734108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.48806381225586e-05,100,0.0,DoS/DDoS
16.0,6,52.4,25.54905471085184,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.1,0.1,0.0,0.9,0.9,1002,60,176,100.2,49.8303789536731,100.2,0.0391403913497924,10,2483.0666666666666,Reconnaissance
13.6,17,81.3,109.75629796910611,0.0,0.1,0.0,0.0,0.2,0.0,0.0,2,1,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1203,60,345,120.3,117.04609728175,120.3,0.0091300010681152,10,13699.788888888888,Benign
20.0,6,64.0,25112.58531912346,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.983974456787109e-05,100,0.0,DoS/DDoS
0.0,1,64.0,46858.496257401406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.135038375854492e-05,100,0.0,DoS/DDoS
20.0,6,64.0,12069.939568345324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.285045623779297e-05,100,0.0,DoS/DDoS
20.0,6,64.0,28074.323962516733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.762960433959961e-05,100,0.0,DoS/DDoS
20.0,6,64.0,40932.01912754952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.443075180053711e-05,100,0.0,DoS/DDoS
21.6,6,109.6,60.69509221541289,0.0,0.1,0.0,0.1,0.6,0.0,0.0,6,1,0,0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,1036,60,262,103.6,75.79973614729803,103.6,0.019225001335144,10,5745.599999999999,Benign
29.2,6,96.2,91.00425046269076,0.0,0.1,0.0,0.3,0.9,0.0,0.0,9,1,0,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1257,60,317,125.7,88.5413274503306,125.7,0.0126716136932373,10,7839.566666666666,Benign
30.4,6,144.2,264.0900132853968,0.0,0.1,0.0,0.1,0.9,0.0,0.0,9,1,0,0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,844,66,218,84.4,47.56095504134084,84.4,0.0039756059646606,10,2262.0444444444447,Benign
8.0,17,65.91,23986.64074116436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6154,60,214,61.54,15.39999999999996,61.54,4.1701793670654296e-05,100,237.15999999999883,DoS/DDoS
20.0,6,64.0,12022.196743866083,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.484840393066406e-05,100,0.0,DoS/DDoS
46.4,6,87.6,14619.393516904844,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9180,78,2858,918.0,1165.8473313431737,918.0,7.419586181640625e-05,10,1359200.0,Benign
8.0,17,64.0,5376.003281252003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0001860213279724,100,0.0,DoS/DDoS
0.0,1,64.0,42864.62953500256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.334117889404297e-05,100,0.0,DoS/DDoS
13.6,17,113.2,18.592852687811217,0.0,0.1,0.0,0.0,0.2,0.0,0.0,2,1,0,0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.2,0.1,0.0,0.8,0.8,1158,60,230,115.8,73.94562566883558,115.8,0.0598021984100341,10,5467.955555555555,Reconnaissance
20.0,6,64.0,21673.749483257543,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.62794303894043e-05,100,0.0,DoS/DDoS
9.2,17,113.0,64.92027179717368,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,1625,60,345,162.5,123.3966053918106,162.5,0.0154607057571411,10,15226.722222222224,Benign
8.0,17,64.0,3874.180467934567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0002581596374511,100,0.0,DoS/DDoS
27.2,6,118.4,131.62358508625206,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,7348,66,1514,734.8,683.4762127048265,734.8,0.0076133012771606,10,467139.7333333333,Benign
0.0,1,64.0,1197.3018414960336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0008352208137512,100,335127.2727272727,DoS/DDoS
10.08,6,65.91,1830.966142241003,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,1.0,1.0,94256,230,1514,942.56,574.4974847638584,942.56,0.0005461692810058,100,330047.3599999998,DoS/DDoS
8.16,17,63.77,3151.976793994093,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,54906,60,554,549.06,49.399999999999935,549.06,0.0003187417984008,100,2440.3599999999933,DoS/DDoS
24.0,6,76.1,82.97993906540577,0.2,0.0,0.0,0.2,0.7,0.0,0.0,7,0,2,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,1105,66,300,110.5,80.62705639065724,110.5,0.0169988870620727,10,6500.722222222223,Reconnaissance
32.0,6,64.0,626015.5223880596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,1.5974044799804688e-06,10,0.0,Reconnaissance
16.4,6,176.9,47.96763048617171,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1419,60,377,141.9,99.33942934314764,141.9,0.0211101055145263,10,9868.32222222222,Benign
0.64,1,62.97,2479.8557365418155,0.01,0.0,0.0,0.01,0.02,0.0,0.0,2,0,1,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.97,0.0,0.99,0.99,91785,60,1514,917.85,589.3003791519968,917.85,0.0004072499275207,100,347274.9368686872,DoS/DDoS
27.2,6,151.9,49.39635760653483,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,5034,66,3329,503.4,1017.159137554744,503.4,0.0204878091812133,10,1034612.711111111,Benign
10.4,17,60.8,214.28920303886457,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,606,60,66,60.6,1.8973665961010275,60.6,0.0054478883743286,10,3.6,Benign
8.0,17,64.0,49.82015443841171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,540,50,58,54.0,4.216370213557839,54.0,0.0204926967620849,10,17.77777777777778,Spoofing
18.0,6,70.9,209.39378054686057,0.0,0.0,0.0,0.1,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,703,60,145,70.3,26.398863611905725,70.3,0.0063008069992065,10,696.9000000000001,Benign
32.0,6,113.7,238.53771170535848,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7043,66,1514,704.3,711.7277959694673,704.3,0.0043061017990112,10,506556.4555555557,Benign
24.0,6,49.8,20784.45986124876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,4.8208236694335935e-05,10,0.0,Reconnaissance
24.4,6,61.1,86.12746104626808,0.1,0.1,0.3,0.1,0.4,0.1,0.1,4,1,1,3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,928,60,230,92.8,56.33392504620205,92.8,0.0116106986999511,10,3173.5111111111114,Benign
20.0,6,64.0,39809.26347760061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.512931823730469e-05,100,0.0,DoS/DDoS
7.68,17,64.63,1646.607308302319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.02,0.02,0.0,0.98,0.98,53472,60,554,534.72,94.9796448155758,534.72,0.0006073093414306,100,9021.132929292937,DoS/DDoS
19.88,6,64.64,21477.310666188743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6030,60,90,60.3,3.000000000000003,60.3,4.656076431274414e-05,100,9.00000000000002,DoS/DDoS
24.8,6,80.0,91.56669431952146,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,5376,60,1514,537.6,675.7545905627773,537.6,0.0109210968017578,10,456644.26666666666,Benign
20.0,6,64.0,60972.58322430586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.086877822875977e-05,100,0.0,DoS/DDoS
20.0,6,64.0,38109.24950027258,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.624988555908203e-05,100,0.0,DoS/DDoS
26.0,6,116.8,482.53097569112896,0.1,0.0,0.0,0.3,0.9,0.0,0.0,9,0,1,0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,3531,54,1500,353.1,536.0351253001576,353.1,0.002208399772644,10,287333.6555555556,Spoofing
27.2,6,116.6,53.57852824293304,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1585,66,518,158.5,135.93564653908848,158.5,0.0188160896301269,10,18478.5,Benign
20.0,6,64.0,33645.94898122894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.972126007080078e-05,100,0.0,DoS/DDoS
24.0,6,67.1,21.29422330710756,0.1,0.1,0.0,0.1,0.6,0.0,0.0,6,1,1,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,3806,60,1514,380.6,599.8896565202638,380.6,0.0469611883163452,10,359867.60000000003,Benign
48.8,6,87.6,16953.532740501214,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6450,94,1500,645.0,711.4225186202641,645.0,6.918907165527343e-05,10,506122.0,Spoofing
20.0,6,64.0,35560.01695633743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8121471405029298e-05,100,0.0,DoS/DDoS
20.0,6,234.0,9200.052643123492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,0.0,54.0,0.0001086950302124,10,0.0,Spoofing
0.0,1,64.0,39460.94646721234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.535104751586914e-05,100,0.0,DoS/DDoS
19.88,6,64.64,20673.817034700314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6039,60,99,60.39,3.900000000000002,60.39,4.8370361328125e-05,100,15.210000000000017,DoS/DDoS
30.8,6,212.3,300.470947267374,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,717,66,123,71.7,18.02498266295977,71.7,0.0091322898864746,10,324.9000000000002,Spoofing
24.0,6,47.4,388.4549984255469,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0025866985321044,10,0.0,Reconnaissance
19.92,6,66.96,2507.955034680698,0.0,0.97,0.0,0.0,0.01,0.0,0.0,1,97,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,6188,60,230,61.88,17.076938196931508,61.88,0.0003987407684326,100,291.6218181818183,DoS/DDoS
22.4,6,103.8,110.53757319882143,0.1,0.0,0.0,0.3,0.6,0.0,0.0,6,0,1,0,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1797,66,441,179.7,129.85722929432924,179.7,0.0162195920944213,10,16862.9,Reconnaissance
20.0,6,64.0,9764.641244121618,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001024198532104,100,0.0,DoS/DDoS
0.0,47,64.0,11104.855705586444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,9.094953536987304e-05,100,0.0,DoS/DDoS
20.0,6,64.0,16658.606720152515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.0029029846191407e-05,100,0.0,DoS/DDoS
16.8,17,82.7,344.92347924770354,0.1,0.0,0.0,0.0,0.4,0.0,0.0,4,0,1,0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,812,60,193,81.2,41.19277174996172,81.2,0.0038678884506225,10,1696.8444444444444,Benign
48.8,6,87.6,15130.966810966813,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9204,94,2858,920.4,1163.94303029735,920.4,6.630420684814454e-05,10,1354763.3777777776,Benign
12.8,17,91.8,57.25082205075216,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1413,60,230,141.3,68.73790802752147,141.3,0.0284885168075561,10,4724.9,Reconnaissance
25.6,6,51.7,2465.4972960263344,0.0,0.8,0.0,0.1,0.2,0.0,0.0,2,8,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,863,60,317,86.3,81.08164609412745,86.3,0.0004056930541992,10,6574.233333333334,Reconnaissance
17.6,6,105.8,41.82334159635124,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.0,0.0,0.0,1.0,1.0,1107,60,344,110.7,96.93760880071264,110.7,0.0275115013122558,10,9396.9,Benign
32.28,6,63.36,1005.1461478181474,0.03,0.11,0.12,0.31,0.76,0.0,0.0,76,11,3,12,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,102697,60,2962,1026.97,969.6381232191728,1026.97,0.0009948801994323,100,940198.0899999996,DoS/DDoS
25.6,6,49.4,115.76881037813966,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,5333,60,1514,533.3,681.3052913342153,533.3,0.009362506866455,10,464176.9,Benign
0.0,1,63.36,4182.717871495956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,93498,60,1514,934.98,582.7121884304933,934.98,0.0002390909194946,100,339553.4945454546,DoS/DDoS
29.6,6,95.1,95.6114907837568,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,10309,60,2962,1030.9,966.001892107648,1030.9,0.0104591131210327,10,933159.6555555558,Benign
10.0,6,65.91,2263.3619875561885,0.0,0.0,0.0,0.01,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,93009,123,1514,930.09,575.7717016528707,930.09,0.0004418301582336,100,331513.0524242423,DoS/DDoS
0.64,1,56.1,1019.6684008362912,0.01,0.01,0.0,0.0,0.02,0.0,0.0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.11,0.86,0.0,0.89,0.89,81672,60,1514,816.72,616.2057586307492,816.72,0.0009807205200195,100,379709.5369696971,DoS/DDoS
